"Code";"Waarde";"DatumVanaf";"DatumTot";"Toelichting"
"71";"Locatiegegevens ontleend aan Basisregistraties Adressen en Gebouwen";"2011-06-28";;"AKR-OBL-CODE"
"72";"Bevel buitengewone omstandigheden";"2000-01-01";;"AKR-OBL-CODE"
"73";"Bevel buitengewone omstandigheden ged.";"2000-01-01";;"AKR-OBL-CODE"
"74";"BP (zak. recht/ged. pl.)";"2000-01-01";;"AKR-OBL-CODE"
"75";"BP gedeeltelijk (zak. recht/ged. pl.)";"2000-01-01";;"AKR-OBL-CODE"
"76";"Vonnis van boedelverzegeling";"2000-01-01";;"AKR-OBL-CODE"
"77";"Vonnis van boedelverzegeling ged.";"2000-01-01";;"AKR-OBL-CODE"
"78";"Doorhaling voorkeursrecht op grond van de Wet voorkeursrecht gemeenten";"2000-01-01";;"AKR-OBL-CODE"
"79";"Doorhaling voorkeursrecht op grond van de Wet voorkeursrecht gemeenten op een gedeelte";"2000-01-01";;"AKR-OBL-CODE"
"80";"Voorwaarden WKPB besluiten";"2000-01-01";;"AKR-OBL-CODE"
"81";"Voorwaarden WKPB besluiten op een gedeelte van een perceel";"2000-01-01";;"AKR-OBL-CODE"
"82";"Gebouwd met subsidie";"2000-01-01";;"AKR-OBL-CODE"
"83";"Gebouwd met subsidie ged.";"2000-01-01";;"AKR-OBL-CODE"
"84";"Gedoogplicht ex. hoofdstuk 5 Telecommunicatiewet";"2000-01-01";;"AKR-OBL-CODE"
"85";"Geluidszone ex. art.41 Wet geluidhinder";"2000-01-01";;"AKR-OBL-CODE"
"86";"Herverkavelingskosten te verwachten";"2000-01-01";;"AKR-OBL-CODE"
"87";"Herverkaveling in voorbereiding";"2000-01-01";;"AKR-OBL-CODE"
"88";"De juistheid van de grens op de kadastrale kaart  is in onderzoek";"2000-01-01";;"AKR-OBL-CODE"
"89";"Instelling rechtsmiddel ged.";"2000-01-01";;"AKR-OBL-CODE"
"90";"Besluit op grond van de Interimwet Stad en Milieubenadering";"2000-01-01";;"AKR-OBL-CODE"
"91";"Besluit op grond van de Interimwet Stad en Milieubenadering gedeeltelijk";"2000-01-01";;"AKR-OBL-CODE"
"92";"Instelling rechtsvordering ged.";"2000-01-01";;"AKR-OBL-CODE"
"93";"Kwalitatieve verbintenis ged.";"2000-01-01";;"AKR-OBL-CODE"
"94";"Lening wet bezitvormingsfonds";"2000-01-01";;"AKR-OBL-CODE"
"95";"Lening wet bezitvormingsfonds ged.";"2000-01-01";;"AKR-OBL-CODE"
"96";"Landinrichtingsprojekt in voorbereiding";"2000-01-01";;"AKR-OBL-CODE"
"97";"Bestemming tot gemeensch. nut i.v.m. Mandeligheid";"2000-01-01";;"AKR-OBL-CODE"
"98";"Meetconsort";"2000-01-01";;"AKR-OBL-CODE"
"99";"Met aandeel in mandelig perceel";"2000-01-01";;"AKR-OBL-CODE"
"100";"Bestemming tot gemeenschappelijk nut i.v.m. mandeligheid v.w.b. een gedeelte van een perceel";"2000-01-01";;"AKR-OBL-CODE"
"101";"Appartementsrecht in eigendom na belasting met erfpacht";"2000-01-01";;"AKR-OBL-CODE"
"102";"Natuurschoonwet";"2000-01-01";;"AKR-OBL-CODE"
"103";"Natuurschoonwet in onderzoek";"2000-01-01";;"AKR-OBL-CODE"
"104";"Natuurschoonwet opengesteld voor publiek";"2000-01-01";;"AKR-OBL-CODE"
"105";"Ondergronds bouwwerk";"2000-01-01";;"AKR-OBL-CODE"
"106";"Ondergronds bouwwerk inzake een gedeelte van een perceel";"2000-01-01";;"AKR-OBL-CODE"
"107";"Opstal olie/gas";"2000-01-01";;"AKR-OBL-CODE"
"108";"Opstal olie/gas gedeeltelijk";"2000-01-01";;"AKR-OBL-CODE"
"109";"Vanwege lopende registratieprocedure  mogelijk niet overdraagbaar (art155a, lid 3 ONBW)";"2010-08-10";;"AKR-OBL-CODE"
"110";"Raadpleeg brondokument";"2000-01-01";;"AKR-OBL-CODE"
"111";"Met betrekking tot het perceel is een ruilverkavelingsovereenkomst ingeschreven";"2000-01-01";;"AKR-OBL-CODE"
"112";"Met betrekking tot een gedeelte van het perceel is een ruilverkavelingsovereen-komst ingeschreven";"2000-01-01";;"AKR-OBL-CODE"
"113";"Aanvang registratieprocedure(art 155a ONBW)";"2010-08-10";;"AKR-OBL-CODE"
"114";"RVK-rente te verwachten";"2000-01-01";;"AKR-OBL-CODE"
"115";"Toestemming om boom, enz. binnen verboden afstand te hebben";"2000-01-01";;"AKR-OBL-CODE"
"116";"Toestemming om boom, enz. binnen verboden afstand te hebben ged.";"2000-01-01";;"AKR-OBL-CODE"
"117";"Eis tot vastlegging eigendom netwerk";"2000-01-01";;"AKR-OBL-CODE"
"118";"Voornemen vernieuwing";"2000-01-01";;"AKR-OBL-CODE"
"119";"Vrijwillige ruilverkaveling";"2000-01-01";;"AKR-OBL-CODE"
"120";"Verbouwd met subsidie";"2000-01-01";;"AKR-OBL-CODE"
"121";"Verbouwd met subsidie ged.";"2000-01-01";;"AKR-OBL-CODE"
"122";"Afwijkende regeling artikel 59, boek 5 van het Burgerlijk Wetboek";"2000-01-01";;"AKR-OBL-CODE"
"123";"Afwijkende regeling art.59 boek 5 BW ged.";"2000-01-01";;"AKR-OBL-CODE"
"124";"Besluit op grond van artikel 110 I Wet geluidhinder";"2000-01-01";;"AKR-OBL-CODE"
"125";"Besluit op grond van artikel 110 I Wet geluidhinder gedeeltelijk";"2000-01-01";;"AKR-OBL-CODE"
"126";"Wettelijke herverkaveling";"2000-01-01";;"AKR-OBL-CODE"
"127";"Voorkeursrecht op grond van de Wet voorkeursrecht gemeenten";"2000-01-01";;"AKR-OBL-CODE"
"128";"Voorkeursrecht op grond van de Wet voorkeursrecht gemeenten op een gedeelte";"2000-01-01";;"AKR-OBL-CODE"
"129";"Besluit op basis van Monumentenwet 1988";"2000-01-01";"2010-01-01";"AKR-PBL-CODE"
"130";"Besluit op basis van Monumentenwet 1988 gedeeltelijk";"2000-01-01";"2010-01-01";"AKR-PBL-CODE"
"131";"Aanschrijving woningwet";"2000-01-01";"2010-01-01";"AKR-PBL-CODE"
"132";"Aanschrijving woningwet gedeeltelijk";"2000-01-01";"2010-01-01";"AKR-PBL-CODE"
"133";"Bouwgrond- en/of baatbelasting; inlichtingen bij de Gemeente";"2000-01-01";"2010-01-01";"AKR-PBL-CODE"
"134";"Bouwgrond- en/of baatbelasting gedeeltelijk; inlichtingen bij de Gemeente";"2000-01-01";"2010-01-01";"AKR-PBL-CODE"
"135";"Beschermde leefomgeving Flora- en Faunawet";"2000-01-01";;"AKR-PBL-CODE"
"136";"Beschermde leefomgeving Flora- en Faunawet (zie tekening)";"2000-01-01";;"AKR-PBL-CODE"
"137";"Beschermde leefomgeving Flora- en Faunawet (in onderzoek)";"2000-01-01";;"AKR-PBL-CODE"
"138";"Besluit op basis van Belemmeringenwet Privaatrecht";"2000-01-01";;"AKR-PBL-CODE"
"139";"Besluit op basis van Belemmeringenwet Privaatrecht (zie tekening)";"2000-01-01";;"AKR-PBL-CODE"
"140";"Besluit op basis van Belemmeringenwet Privaatrecht (in onderzoek)";"2000-01-01";;"AKR-PBL-CODE"
"141";"Kapverbod op basis van de Boswet";"2000-01-01";;"AKR-PBL-CODE"
"142";"Kapverbod op basis van de Boswet (zie tekening)";"2000-01-01";;"AKR-PBL-CODE"
"143";"Kapverbod op basis van de Boswet (in onderzoek)";"2000-01-01";;"AKR-PBL-CODE"
"144";"Besluit op basis van Belemmeringenwet Landsverdediging";"2000-01-01";;"AKR-PBL-CODE"
"145";"Besluit op basis van Belemmeringenwet Landsverdediging (zie tekening)";"2000-01-01";;"AKR-PBL-CODE"
"146";"Besluit op basis van Belemmeringenwet Landsverdediging (in onderzoek)";"2000-01-01";;"AKR-PBL-CODE"
"147";"Verplichting tot bijdragen in het onderhoud, zie Waterstaatswet 1900";"2000-01-01";"2010-01-01";"AKR-PBL-CODE"
"148";"Exploitatieplan, Wet ruimtelijke ordening";"2011-03-10";;"AKR-PBL-CODE"
"149";"Exploitatieplan, Wet ruimtelijke ordening  (Zie tekening)";"2011-03-10";;"AKR-PBL-CODE"
"150";"Exploitatieplan, Wet ruimtelijke ordening  (in onderzoek)";"2011-03-10";;"AKR-PBL-CODE"
"151";"Gedoogverplichting Wet geluidhinder";"2000-01-01";"2010-01-01";"AKR-PBL-CODE"
"152";"Gedoogverplichting Wet geluidhinder gedeeltelijk";"2000-01-01";"2010-01-01";"AKR-PBL-CODE"
"153";"Gedoogplicht Wet inzake de luchtverontreiniging";"2000-01-01";;"AKR-PBL-CODE"
"154";"Gedoogplicht Wet inzake de luchtverontreiniging (zie tekening)";"2000-01-01";;"AKR-PBL-CODE"
"155";"Gedoogplicht Wet inzake de luchtverontreiniging (in onderzoek)";"2000-01-01";;"AKR-PBL-CODE"
"156";"Gemeentelijk monument; inlichtingen bij de Gemeente";"2000-01-01";"2010-01-01";"AKR-PBL-CODE"
"157";"Gemeentelijk monument gedeeltelijk; inlichtingen bij de Gemeente";"2000-01-01";"2010-01-01";"AKR-PBL-CODE"
"158";"Gedoogplicht Ontgrondingenwet";"2000-01-01";;"AKR-PBL-CODE"
"159";"Gedoogplicht Ontgrondingenwet (zie tekening)";"2000-01-01";;"AKR-PBL-CODE"
"160";"Gedoogplicht Ontgrondingenwet (in onderzoek)";"2000-01-01";;"AKR-PBL-CODE"
"161";"Gedoogplicht ex. art.31 of 32 Grondwaterwet";"2000-01-01";"2010-01-01";"AKR-PBL-CODE"
"162";"Gedoogplicht ex. Art 10, lid 2, 12 of 12a Waterstaatswet 1900";"2000-01-01";"2010-01-01";"AKR-PBL-CODE"
"163";"Kapverbod ex. art.13 Boswet";"2000-01-01";"2010-01-01";"AKR-PBL-CODE"
"164";"Kennisgeving, vordering, bevel of beschikking, Wet Bodembescherming";"2000-01-01";;"AKR-PBL-CODE"
"165";"Kennisgeving, vordering, bevel of beschikking, Wet Bodembescherming (zie tekening)";"2000-01-01";;"AKR-PBL-CODE"
"166";"Kennisgeving, vordering, bevel of beschikking, Wet Bodembescherming (in onderzoek)";"2000-01-01";;"AKR-PBL-CODE"
"167";"Verbod op basis van de Luchtvaartwet";"2000-01-01";;"AKR-PBL-CODE"
"168";"Verbod op basis van de Luchtvaartwet (zie tekening)";"2000-01-01";;"AKR-PBL-CODE"
"169";"Verbod op basis van de Luchtvaartwet (in onderzoek)";"2000-01-01";;"AKR-PBL-CODE"
"170";"Provinciaal monument";"2000-01-01";;"AKR-PBL-CODE"
"171";"Provinciaal monument (zie tekening)";"2000-01-01";;"AKR-PBL-CODE"
"172";"Provinciaal monument (in onderzoek)";"2000-01-01";;"AKR-PBL-CODE"
"173";"Besluit op basis van Monumentenwet 1988";"2000-01-01";;"AKR-PBL-CODE"
"174";"Besluit op basis van Monumentenwet 1988 (zie tekening)";"2000-01-01";;"AKR-PBL-CODE"
"175";"Besluit op basis van Monumentenwet 1988 (in onderzoek)";"2000-01-01";;"AKR-PBL-CODE"
"176";"Besluit op basis van natuurbeschermingswet 1998";"2000-01-01";;"AKR-PBL-CODE"
"177";"Besluit op basis van natuurbeschermingswet 1998 (zie tekening)";"2000-01-01";;"AKR-PBL-CODE"
"178";"Besluit op basis van natuurbeschermingswet 1998 (in onderzoek)";"2000-01-01";;"AKR-PBL-CODE"
"179";"Handhavingsbesluit Wabo";"2010-07-01";;"AKR-PBL-CODE"
"180";"Handhavingsbesluit Wabo (zie tekening)";"2010-07-01";;"AKR-PBL-CODE"
"181";"Handhavingsbesluit Wabo (in onderzoek)";"2010-07-01";;"AKR-PBL-CODE"
"182";"Besluit inzake onteigening; inlichtingen bij de Gemeente";"2000-01-01";"2010-01-01";"AKR-PBL-CODE"
"183";"Raadsbesluit tot onteigening gedeeltelijk; inlichtingen bij de Gemeente";"2000-01-01";"2010-01-01";"AKR-PBL-CODE"
"184";"Vorderingsbesluit Wabo";"2010-07-01";;"AKR-PBL-CODE"
"185";"Vorderingsbesluit Wabo (zie tekening)";"2010-07-01";;"AKR-PBL-CODE"
"186";"Vorderingsbesluit Wabo (in onderzoek)";"2010-07-01";;"AKR-PBL-CODE"
"187";"Gedoogplicht op basis van Grondwaterwet";"2000-01-01";;"AKR-PBL-CODE"
"188";"Gedoogplicht op basis van Grondwaterwet (zie tekening)";"2000-01-01";;"AKR-PBL-CODE"
"189";"Gedoogplicht op basis van Grondwaterwet (in onderzoek)";"2000-01-01";;"AKR-PBL-CODE"
"190";"Provinciaal monument; inl. bij Provincie";"2000-01-01";"2010-01-01";"AKR-PBL-CODE"
"191";"Provinciaal monument gedeeltelijk; inlichtingen bij de Provincie";"2000-01-01";"2010-01-01";"AKR-PBL-CODE"
"192";"Plicht tot onderhoud of verbodsbepaling krachtens waterschapskeur";"2000-01-01";"2015-01-07";"AKR-PBL-CODE"
"193";"Vergunning nodig voor splitsing in app.rechten; inlichtingen bij de Gemeente";"2000-01-01";"2010-01-01";"AKR-PBL-CODE"
"194";"Voorkeursrecht gemeenten";"2000-01-01";"2010-01-01";"AKR-PBL-CODE"
"195";"Voorkeursrecht gemeenten gedeeltelijk";"2000-01-01";"2010-01-01";"AKR-PBL-CODE"
"196";"Besluit op basis van Wet agrarisch grondverkeer";"2000-01-01";;"AKR-PBL-CODE"
"197";"Besluit op basis van Wet agrarisch grondverkeer (zie tekening)";"2000-01-01";;"AKR-PBL-CODE"
"198";"Besluit op basis van Wet agrarisch grondverkeer (in onderzoek)";"2000-01-01";;"AKR-PBL-CODE"
"199";"Inzake dit perceel bestaat een besluit als bedoeld in art.55 Wet Bodembescherming";"2000-01-01";"2010-01-01";"AKR-PBL-CODE"
"200";"Inzake een gedeelte van dit perceel bestaat een besluit als bedoeld in art.55 Wet Bodembescherming";"2000-01-01";"2010-01-01";"AKR-PBL-CODE"
"201";"Besluit of bevel op basis van waterstaatswet 1900";"2000-01-01";;"AKR-PBL-CODE"
"202";"Besluit of bevel op basis van waterstaatswet 1900 (zie tekening)";"2000-01-01";;"AKR-PBL-CODE"
"203";"Besluit of bevel op basis van waterstaatswet 1900 (in onderzoek)";"2000-01-01";;"AKR-PBL-CODE"
"204";"Bevel of gedoogplicht, Waterwet";"2009-12-22";;"AKR-PBL-CODE"
"205";"Bevel of gedoogplicht, Waterwet (zie tekening)";"2009-12-22";;"AKR-PBL-CODE"
"206";"Bevel of gedoogplicht, Waterwet (in onderzoek)";"2009-12-22";;"AKR-PBL-CODE"
"207";"Besluit op basis van woningwet";"2000-01-01";;"AKR-PBL-CODE"
"208";"Besluit op basis van woningwet (zie tekening)";"2000-01-01";;"AKR-PBL-CODE"
"209";"Besluit op basis van woningwet (in onderzoek)";"2000-01-01";;"AKR-PBL-CODE"
"210";"Sluiting van woning, lokaal of bijbehorend erf, Gemeentewet";"2010-11-01";;"AKR-PBL-CODE"
"211";"Sluiting van woning, lokaal of bijbehorend erf, Gemeentewet  (Zie tekening)";"2010-11-01";;"AKR-PBL-CODE"
"212";"Sluiting van woning, lokaal of bijbehorend erf, Gemeentewet  (in onderzoek)";"2010-11-01";;"AKR-PBL-CODE"
"213";"Besluit tot heffen van bouwgrondbelasting, Gemeentewet";"2010-11-01";;"AKR-PBL-CODE"
"214";"Besluit tot heffen van bouwgrondbelasting, Gemeentewet  (Zie tekening)";"2010-11-01";;"AKR-PBL-CODE"
"215";"Besluit tot heffen van bouwgrondbelasting, Gemeentewet  (in onderzoek)";"2010-11-01";;"AKR-PBL-CODE"
"216";"Besluit tot heffen van baatbelasting, Gemeentewet";"2010-11-01";;"AKR-PBL-CODE"
"217";"Besluit tot heffen van baatbelasting, Gemeentewet  (Zie tekening)";"2010-11-01";;"AKR-PBL-CODE"
"218";"Besluit tot heffen van baatbelasting, Gemeentewet  (in onderzoek)";"2010-11-01";;"AKR-PBL-CODE"
"219";"Besluit of bevel, Waterstaatswet 1900";"2010-11-01";;"AKR-PBL-CODE"
"220";"Besluit of bevel, Waterstaatswet 1900 (Zie tekening)";"2010-11-01";;"AKR-PBL-CODE"
"221";"Besluit of bevel, Waterstaatswet 1900  (in onderzoek)";"2010-11-01";;"AKR-PBL-CODE"
"222";"Sluiting object, Opiumwet";"2010-11-01";;"AKR-PBL-CODE"
"223";"Sluiting object, Opiumwet  (Zie tekening)";"2010-11-01";;"AKR-PBL-CODE"
"224";"Sluiting object, Opiumwet  (in onderzoek)";"2010-11-01";;"AKR-PBL-CODE"
"225";"Huisvestingsverordening, splitsingsvergunningstelsel, Huisvestingswet";"2010-11-01";;"AKR-PBL-CODE"
"226";"Huisvestingsverordening, splitsingsvergunningstelsel, Huisvestingswet  (Zie tekening)";"2010-11-01";;"AKR-PBL-CODE"
"227";"Huisvestingsverordening, splitsingsvergunningstelsel, Huisvestingswet  (in onderzoek)";"2010-11-01";;"AKR-PBL-CODE"
"228";"Vordering tot woonruimte, Huisvestingswet";"2010-11-01";;"AKR-PBL-CODE"
"229";"Vordering tot woonruimte, Huisvestingswet (Zie tekening)";"2010-11-01";;"AKR-PBL-CODE"
"230";"Vordering tot woonruimte, Huisvestingswet  (in onderzoek)";"2010-11-01";;"AKR-PBL-CODE"
"231";"Melding, bevel, beschikking of vordering Wet bodembescherming";"2010-11-01";;"AKR-PBL-CODE"
"232";"Melding, bevel, beschikking of vordering Wet bodembescherming  (Zie tekening)";"2010-11-01";;"AKR-PBL-CODE"
"233";"Melding, bevel, beschikking of vordering Wet bodembescherming (in onderzoek)";"2010-11-01";;"AKR-PBL-CODE"
"234";"Exploitatieplan, Wet ruimtelijke ordening";"2010-11-01";;"AKR-PBL-CODE"
"235";"Exploitatieplan, Wet ruimtelijke ordening  (Zie tekening)";"2010-11-01";;"AKR-PBL-CODE"
"236";"Exploitatieplan, Wet ruimtelijke ordening  (in onderzoek)";"2010-11-01";;"AKR-PBL-CODE"
"237";"Aanwijzing van gronden, Wet voorkeursrecht gemeenten";"2010-11-01";;"AKR-PBL-CODE"
"238";"Aanwijzing van gronden, Wet voorkeursrecht gemeenten (Zie tekening)";"2010-11-01";;"AKR-PBL-CODE"
"239";"Aanwijzing van gronden, Wet voorkeursrecht gemeenten (in onderzoek)";"2010-11-01";;"AKR-PBL-CODE"
"240";"Voorstel tot aanwijzing van gronden, Wet voorkeursrecht gemeenten";"2010-11-01";;"AKR-PBL-CODE"
"241";"Voorstel tot aanwijzing van gronden, Wet voorkeursrecht gemeenten (Zie tekening)";"2010-11-01";;"AKR-PBL-CODE"
"242";"Voorstel tot aanwijzing van gronden, Wet voorkeursrecht gemeenten  (in onderzoek)";"2010-11-01";;"AKR-PBL-CODE"
"243";"Plicht tot het treffen van voorzieningen, Woningwet";"2010-11-01";;"AKR-PBL-CODE"
"244";"Plicht tot het treffen van voorzieningen, Woningwet  (Zie tekening)";"2010-11-01";;"AKR-PBL-CODE"
"245";"Plicht tot het treffen van voorzieningen, Woningwet  (in onderzoek)";"2010-11-01";;"AKR-PBL-CODE"
"246";"Plicht tot het treffen van voorzieningen ten behoeve van eisen van welstand, Woningwet";"2010-11-01";;"AKR-PBL-CODE"
"247";"Plicht tot het treffen van voorzieningen ten behoeve van eisen van welstand, Woningwet  (Zie tekening)";"2010-11-01";;"AKR-PBL-CODE"
"248";"Plicht tot het treffen van voorzieningen ten behoeve van eisen van welstand, Woningwet  (in onderzoek)";"2010-11-01";;"AKR-PBL-CODE"
"249";"Plicht tot gebruik of beheer door derden, Woningwet";"2010-11-01";;"AKR-PBL-CODE"
"250";"Plicht tot gebruik of beheer door derden, Woningwet (Zie tekening) ";"2010-11-01";;"AKR-PBL-CODE"
"251";"Plicht tot gebruik of beheer door derden, Woningwet  (in onderzoek)";"2010-11-01";;"AKR-PBL-CODE"
"252";"Aanschrijving, Woningwet";"2010-11-01";;"AKR-PBL-CODE"
"253";"Aanschrijving, Woningwet  (Zie tekening)";"2010-11-01";;"AKR-PBL-CODE"
"254";"Aanschrijving, Woningwet  (in onderzoek)";"2010-11-01";;"AKR-PBL-CODE"
"255";"Sluiting gebouw, open erf of terrein, Woningwet";"2010-11-01";;"AKR-PBL-CODE"
"256";"Sluiting gebouw, open erf of terrein, Woningwet (Zie tekening)";"2010-11-01";;"AKR-PBL-CODE"
"257";"Sluiting gebouw, open erf of terrein, Woningwet  (in onderzoek)";"2010-11-01";;"AKR-PBL-CODE"
"258";"Bestuursdwangbesluit of dwangsombesluit, Woningwet";"2010-11-01";;"AKR-PBL-CODE"
"259";"Bestuursdwangbesluit of dwangsombesluit, Woningwet  (Zie tekening)";"2010-11-01";;"AKR-PBL-CODE"
"260";"Bestuursdwangbesluit of dwangsombesluit, Woningwet  (in onderzoek)";"2010-11-01";;"AKR-PBL-CODE"
"261";"Bevel of gedoogplicht, Waterwet";"2010-11-01";;"AKR-PBL-CODE"
"262";"Bevel of gedoogplicht, Waterwet  (Zie tekening)";"2010-11-01";;"AKR-PBL-CODE"
"263";"Bevel of gedoogplicht, Waterwet  (in onderzoek)";"2010-11-01";;"AKR-PBL-CODE"
"264";"Bestuursdwangbesluit of dwangsombesluit, Wet algemene bepalingen omgevingsrecht";"2010-11-01";;"AKR-PBL-CODE"
